query_id,query_text,predicted_doc_id,predicted_rank,ground_truth_doc_ids,is_relevant,expansion_terms
q20380,python make a put request to restful endpoint,d18911,1,d20380,False,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d20380,2,d20380,True,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d6017,3,d20380,False,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d14437,4,d20380,False,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d7578,5,d20380,False,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d7580,6,d20380,False,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d17825,7,d20380,False,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d8290,8,d20380,False,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d8781,9,d20380,False,return;error;update;search;parameter
q20380,python make a put request to restful endpoint,d12742,10,d20380,False,return;error;update;search;parameter
q20381,python get the id of the current thread,d3811,1,d20381,False,update;add;row;string;integer
q20381,python get the id of the current thread,d3827,2,d20381,False,update;add;row;string;integer
q20381,python get the id of the current thread,d20381,3,d20381,True,update;add;row;string;integer
q20381,python get the id of the current thread,d5709,4,d20381,False,update;add;row;string;integer
q20381,python get the id of the current thread,d7040,5,d20381,False,update;add;row;string;integer
q20381,python get the id of the current thread,d9116,6,d20381,False,update;add;row;string;integer
q20381,python get the id of the current thread,d15155,7,d20381,False,update;add;row;string;integer
q20381,python get the id of the current thread,d5720,8,d20381,False,update;add;row;string;integer
q20381,python get the id of the current thread,d13371,9,d20381,False,update;add;row;string;integer
q20381,python get the id of the current thread,d8885,10,d20381,False,update;add;row;string;integer
q20382,python function returning a list of all entities is called,d20119,1,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d18646,2,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d19626,3,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d19081,4,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d19169,5,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d17108,6,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d3262,7,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d9915,8,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d1550,9,d20382,False,return;function;list;integer;error
q20382,python function returning a list of all entities is called,d14820,10,d20382,False,return;function;list;integer;error
q20383,how to flat a list of list python,d4508,1,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d13638,2,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d11209,3,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d19028,4,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d19188,5,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d18938,6,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d19485,7,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d17376,8,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d17480,9,d20383,False,list;sort;loop;column;integer
q20383,how to flat a list of list python,d17411,10,d20383,False,list;sort;loop;column;integer
q20384,python read yaml to numpy,d18896,1,d20384,False,read;error;row;query;integer
q20384,python read yaml to numpy,d20384,2,d20384,True,read;error;row;query;integer
q20384,python read yaml to numpy,d18434,3,d20384,False,read;error;row;query;integer
q20384,python read yaml to numpy,d1654,4,d20384,False,read;error;row;query;integer
q20384,python read yaml to numpy,d10360,5,d20384,False,read;error;row;query;integer
q20384,python read yaml to numpy,d11168,6,d20384,False,read;error;row;query;integer
q20384,python read yaml to numpy,d3712,7,d20384,False,read;error;row;query;integer
q20384,python read yaml to numpy,d10037,8,d20384,False,read;error;row;query;integer
q20384,python read yaml to numpy,d16110,9,d20384,False,read;error;row;query;integer
q20384,python read yaml to numpy,d8007,10,d20384,False,read;error;row;query;integer
q20385,discord python get user from id string,d41,1,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d19945,2,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d9219,3,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d8664,4,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d20270,5,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d10531,6,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d14822,7,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d11069,8,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d19116,9,d20385,False,string;search;database;integer;error
q20385,discord python get user from id string,d20385,10,d20385,True,string;search;database;integer;error
q20386,list of arbitrary objects to counts in python,d19053,1,d20386,False,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d19232,2,d20386,False,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d19276,3,d20386,False,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d16962,4,d20386,False,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d17637,5,d20386,False,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d20386,6,d20386,True,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d18877,7,d20386,False,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d18460,8,d20386,False,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d17249,9,d20386,False,list;integer;condition;error;array
q20386,list of arbitrary objects to counts in python,d18636,10,d20386,False,list;integer;condition;error;array
q20387,how to know queue size in python,d2794,1,d20387,False,integer;update;parameter;method;query
q20387,how to know queue size in python,d457,2,d20387,False,integer;update;parameter;method;query
q20387,how to know queue size in python,d16129,3,d20387,False,integer;update;parameter;method;query
q20387,how to know queue size in python,d20235,4,d20387,False,integer;update;parameter;method;query
q20387,how to know queue size in python,d16133,5,d20387,False,integer;update;parameter;method;query
q20387,how to know queue size in python,d6843,6,d20387,False,integer;update;parameter;method;query
q20387,how to know queue size in python,d20387,7,d20387,True,integer;update;parameter;method;query
q20387,how to know queue size in python,d5659,8,d20387,False,integer;update;parameter;method;query
q20387,how to know queue size in python,d6762,9,d20387,False,integer;update;parameter;method;query
q20387,how to know queue size in python,d10205,10,d20387,False,integer;update;parameter;method;query
q20388,impute missing values in python,d13125,1,d20388,False,integer;error;parameter;update;variable
